issn,sjr,quartile,title
15324273,0.367,Q2,International Journal of Organization Theory and Behavior
10934537,0.367,Q2,International Journal of Organization Theory and Behavior
09277544,0.367,Q2,Journal of Real Estate Literature
24588989,0.367,Q2,Natural and Engineering Sciences
07380577,0.367,Q2,Occupational Therapy in Health Care
15413098,0.367,Q2,Occupational Therapy in Health Care
14163837,0.367,Q2,Periodica Polytechnica Social and Management Sciences
15873803,0.367,Q2,Periodica Polytechnica Social and Management Sciences
2517679X,0.367,Q2,Public Administration and Policy
17272645,0.367,Q2,Public Administration and Policy
10371656,0.367,Q2,Rural Society
2071078X,0.367,Q2,SA Journal of Human Resource Management
16837584,0.367,Q2,SA Journal of Human Resource Management
1726670X,0.367,Q2,TripleC
02890003,0.367,Q2,Zoological Science
18524834,0.367,Q3,Acta Odontologica Latinoamericana
03264815,0.367,Q3,Acta Odontologica Latinoamericana
23720352,0.367,Q3,AIMS Environmental Science
16954033,0.367,Q3,Anales de Pediatria
16959531,0.367,Q3,Anales de Pediatria
10884173,0.367,Q3,Conformal Geometry and Dynamics
13446304,0.367,Q3,Japanese Journal of Infectious Diseases
18842836,0.367,Q3,Japanese Journal of Infectious Diseases
25773585,0.367,Q3,Journal of Bio-X Research
20965672,0.367,Q3,Journal of Bio-X Research
18725120,0.367,Q3,Journal of Pharmaceutical Innovation
19398042,0.367,Q3,Journal of Pharmaceutical Innovation
20698887,0.367,Q3,Management and Marketing
18420206,0.367,Q3,Management and Marketing
16134982,0.367,Q3,Microfluidics and Nanofluidics
16134990,0.367,Q3,Microfluidics and Nanofluidics
00777749,0.367,Q3,Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen
2363717X,0.367,Q3,Neues Jahrbuch fur Geologie und Palaontologie - Abhandlungen
18743722,0.367,Q3,Open Dermatology Journal
16876083,0.367,Q3,Science and Technology of Nuclear Installations
16876075,0.367,Q3,Science and Technology of Nuclear Installations
23319860,0.367,-,"Proceedings - IEEE Consumer Communications and Networking Conference, CCNC"
00661546,0.366,Q1,Anatolian Studies
20480849,0.366,Q1,Anatolian Studies
2616499X,0.366,Q1,Arheologia (Kyiv)
02353490,0.366,Q1,Arheologia (Kyiv)
1944785X,0.366,Q1,Current History
00113530,0.366,Q1,Current History
2160486X,0.366,Q1,Fat Studies
21604851,0.366,Q1,Fat Studies
15271994,0.366,Q1,History and Memory
0935560X,0.366,Q1,History and Memory
22483802,0.366,Q2,Acta Palaeontologica Romaniae
1842371X,0.366,Q2,Acta Palaeontologica Romaniae
02126567,0.366,Q2,Atencion Primaria
15781275,0.366,Q2,Atencion Primaria
21907307,0.366,Q2,Bonn Zoological Bulletin
1005264X,0.366,Q2,Chinese Journal of Plant Ecology
25738046,0.366,Q2,Clinical Advances in Periodontics
21630097,0.366,Q2,Clinical Advances in Periodontics
27374807,0.366,Q2,"Guidance, Navigation and Control"
27374920,0.366,Q2,"Guidance, Navigation and Control"
20751109,0.366,Q2,Gyroscopy and Navigation
20751087,0.366,Q2,Gyroscopy and Navigation
19437714,0.366,Q2,HortTechnology
10630198,0.366,Q2,HortTechnology
17415276,0.366,Q2,International Journal of Technology Management
02675730,0.366,Q2,International Journal of Technology Management
02190249,0.366,Q2,International Journal of Theoretical and Applied Finance
17936322,0.366,Q2,International Journal of Theoretical and Applied Finance
17432812,0.366,Q2,Ironmaking and Steelmaking
03019233,0.366,Q2,Ironmaking and Steelmaking
15327604,0.366,Q2,Journal of Applied Animal Welfare Science
10888705,0.366,Q2,Journal of Applied Animal Welfare Science
17471540,0.366,Q2,Journal of Intellectual Property Law and Practice
17471532,0.366,Q2,Journal of Intellectual Property Law and Practice
13551841,0.366,Q2,Journal of Neonatal Nursing
09425616,0.366,Q2,Mathematical Logic Quarterly
15213870,0.366,Q2,Mathematical Logic Quarterly
22186050,0.366,Q2,Open Veterinary Journal
22264485,0.366,Q2,Open Veterinary Journal
26248174,0.366,Q2,Physics (Switzerland)
15330311,0.366,Q3,American Journal of Dermatopathology
01931091,0.366,Q3,American Journal of Dermatopathology
03651029,0.366,Q3,"Annales Universitatis Mariae Curie-Sklodowska, sectio A - Mathematica"
20837402,0.366,Q3,"Annales Universitatis Mariae Curie-Sklodowska, sectio A - Mathematica"
13360345,0.366,Q3,Bratislava Medical Journal
00069248,0.366,Q3,Bratislava Medical Journal
14480220,0.366,Q3,International Journal of Training Research
08832323,0.366,Q3,Journal of Education for Business
19403356,0.366,Q3,Journal of Education for Business
26911361,0.366,Q3,Journal of Philanthropy and Marketing
07367236,0.366,Q3,Journal of Social and Clinical Psychology
26435217,0.366,Q3,Neurosurgical Focus: Video
24519480,0.366,Q3,Nutrition and Healthy Aging
24519502,0.366,Q3,Nutrition and Healthy Aging
20413025,0.366,Q3,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering"
09544100,0.366,Q3,"Proceedings of the Institution of Mechanical Engineers, Part G: Journal of Aerospace Engineering"
23297026,0.366,Q3,Research and Practice in Intellectual and Developmental Disabilities
23297018,0.366,Q3,Research and Practice in Intellectual and Developmental Disabilities
1029046X,0.366,Q3,SAR and QSAR in Environmental Research
1062936X,0.366,Q3,SAR and QSAR in Environmental Research
15384837,0.365,Q1,Communication Disorders Quarterly
15257401,0.365,Q1,Communication Disorders Quarterly
20550294,0.365,Q1,Journal of Pharmaceutical Health Care and Sciences
14774585,0.365,Q1,Journal of the American Academy of Religion
00027189,0.365,Q1,Journal of the American Academy of Religion
0034527X,0.365,Q1,Research in the Teaching of English
19432348,0.365,Q1,Research in the Teaching of English
09064702,0.365,Q2,Acta Agriculturae Scandinavica - Section A: Animal Science
16511972,0.365,Q2,Acta Agriculturae Scandinavica - Section A: Animal Science
16890027,0.365,Q2,Acta Protozoologica
00651583,0.365,Q2,Acta Protozoologica
13260111,0.365,Q2,Australian Journal of Indigenous Education
20497784,0.365,Q2,Australian Journal of Indigenous Education
03044092,0.365,Q2,Dialectical Anthropology
15730786,0.365,Q2,Dialectical Anthropology
18255272,0.365,Q2,Hystrix
03941914,0.365,Q2,Hystrix
23264810,0.365,Q2,ICCM Not: Notices of the International Consortium of Chinese Mathematicians
23264845,0.365,Q2,ICCM Not: Notices of the International Consortium of Chinese Mathematicians
22286187,0.365,Q2,Iranian Journal of Science and Technology - Transactions of Mechanical Engineering
23641835,0.365,Q2,Iranian Journal of Science and Technology - Transactions of Mechanical Engineering
1815347X,0.365,Q2,Journal of Contemporary European Research
14154366,0.365,Q2,Revista Brasileira de Engenharia Agricola e Ambiental
18071929,0.365,Q2,Revista Brasileira de Engenharia Agricola e Ambiental
09722815,0.365,Q2,Transactions of the Indian Institute of Metals
09751645,0.365,Q2,Transactions of the Indian Institute of Metals
15584232,0.365,Q2,Veterinary Clinics of North America - Exotic Animal Practice
10949194,0.365,Q2,Veterinary Clinics of North America - Exotic Animal Practice
19883013,0.365,Q3,Acta Otorrinolaringologica Espanola
00016519,0.365,Q3,Acta Otorrinolaringologica Espanola
16877101,0.365,Q3,Advances in Fuzzy Systems
1687711X,0.365,Q3,Advances in Fuzzy Systems
2055642X,0.365,Q3,BMJ Innovations
20558074,0.365,Q3,BMJ Innovations
00109312,0.365,Q3,Corrosion
1938159X,0.365,Q3,Corrosion
18750699,0.365,Q3,Ecology and Control of Vector-Borne Diseases
15784126,0.365,Q3,Infancia y Aprendizaje
02103702,0.365,Q3,Infancia y Aprendizaje
20444044,0.365,Q3,International Journal of Ventilation
14733315,0.365,Q3,International Journal of Ventilation
21870764,0.365,Q3,Journal of Asian Ceramic Societies
14699370,0.365,Q3,Journal of Child Psychotherapy
0075417X,0.365,Q3,Journal of Child Psychotherapy
1946326X,0.365,Q3,Journal of Economic Issues
00213624,0.365,Q3,Journal of Economic Issues
07491581,0.365,Q3,Magnetic Resonance in Chemistry
1097458X,0.365,Q3,Magnetic Resonance in Chemistry
15269906,0.365,Q3,NeoReviews
01044230,0.365,Q3,Revista da Associacao Medica Brasileira
18069282,0.365,Q3,Revista da Associacao Medica Brasileira
24589675,0.365,Q3,Spiritual Psychology and Counseling
14602687,0.365,Q3,Sports Engineering
13697072,0.365,Q3,Sports Engineering
15729001,0.365,Q3,Structural Chemistry
10400400,0.365,Q3,Structural Chemistry
23520078,0.365,Q3,Toxicologie Analytique et Clinique
23520086,0.365,Q3,Toxicologie Analytique et Clinique
26258226,0.364,Q1,Glottometrics
16178351,0.364,Q1,Glottometrics
20812221,0.364,Q1,"Physical Culture and Sport, Studies and Research"
18994849,0.364,Q1,"Physical Culture and Sport, Studies and Research"
24060739,0.364,Q1,Starinar
03500241,0.364,Q1,Starinar
12396095,0.364,Q2,Boreal Environment Research
02763869,0.364,Q2,Medical Reference Services Quarterly
15409597,0.364,Q2,Medical Reference Services Quarterly
1086671X,0.364,Q2,Mobilization
18670520,0.364,Q2,Steel Construction
18670539,0.364,Q2,Steel Construction
2790234X,0.364,Q2,UNEC Journal of Engineering and Applied Sciences
27902358,0.364,Q2,UNEC Journal of Engineering and Applied Sciences
27858731,0.364,Q3,CONSTRUCTION
10659293,0.364,Q3,Consulting Psychology Journal
19390149,0.364,Q3,Consulting Psychology Journal
07422822,0.364,Q3,Echocardiography
15408175,0.364,Q3,Echocardiography
15513815,0.364,Q3,Fetal and Pediatric Pathology
15513823,0.364,Q3,Fetal and Pediatric Pathology
15219437,0.364,Q3,International Journal of Medicinal Mushrooms
19404344,0.364,Q3,International Journal of Medicinal Mushrooms
2576117X,0.364,Q3,Journal of Binocular Vision and Ocular Motility
25761218,0.364,Q3,Journal of Binocular Vision and Ocular Motility
1860711X,0.364,Q3,Journal of Economic Interaction and Coordination
18607128,0.364,Q3,Journal of Economic Interaction and Coordination
21611920,0.364,Q3,Journal of Employment Counseling
00220787,0.364,Q3,Journal of Employment Counseling
15205738,0.364,Q3,"Journal of Macromolecular Science, Part A: Pure and Applied Chemistry"
10601325,0.364,Q3,"Journal of Macromolecular Science, Part A: Pure and Applied Chemistry"
11791470,0.364,Q3,Medical Devices: Evidence and Research
26539373,0.363,Q1,Conatus - Journal of Philosophy
24593842,0.363,Q1,Conatus - Journal of Philosophy
14716380,0.363,Q1,International Journal of Middle East Studies
00207438,0.363,Q1,International Journal of Middle East Studies
07256868,0.363,Q1,Journal of Intercultural Studies
14699540,0.363,Q1,Journal of Intercultural Studies
23410833,0.363,Q1,Migraciones
11385774,0.363,Q1,Migraciones
19420889,0.363,Q2,Communicative and Integrative Biology
24061018,0.363,Q2,Computer Science and Information Systems
18200214,0.363,Q2,Computer Science and Information Systems
00168076,0.363,Q2,George Washington Law Review
20474938,0.363,Q2,IET Biometrics
20474946,0.363,Q2,IET Biometrics
10603271,0.363,Q2,Journal of AOAC International
19447922,0.363,Q2,Journal of AOAC International
1008505X,0.363,Q2,Journal of Plant Nutrition and Fertilizers
0028825X,0.363,Q2,New Zealand Journal of Botany
11758643,0.363,Q2,New Zealand Journal of Botany
10637737,0.363,Q3,Astronomy Letters
15626873,0.363,Q3,Astronomy Letters
03051978,0.363,Q3,Biochemical Systematics and Ecology
20695837,0.363,Q3,Biointerface Research in Applied Chemistry
00259284,0.363,Q3,Bulletin of the Menninger Clinic
19432828,0.363,Q3,Bulletin of the Menninger Clinic
19382707,0.363,Q3,Clinical Pediatrics
00099228,0.363,Q3,Clinical Pediatrics
22251146,0.363,Q3,Econometrics
19388098,0.363,Q3,Educational Forum
00131725,0.363,Q3,Educational Forum
15789519,0.363,Q3,Gastroenterologia y Hepatologia
02105705,0.363,Q3,Gastroenterologia y Hepatologia
1330030X,0.363,Q3,Geologia Croatica
10932607,0.363,Q3,Human Antibodies
1875869X,0.363,Q3,Human Antibodies
0334018X,0.363,Q3,Journal of Pediatric Endocrinology and Metabolism
21910251,0.363,Q3,Journal of Pediatric Endocrinology and Metabolism
19492006,0.363,Q3,Journal of Singularities
16119665,0.363,Q3,Journal of Social Science Education
16185293,0.363,Q3,Journal of Social Science Education
15336808,0.363,Q3,Journal of Thermophysics and Heat Transfer
08878722,0.363,Q3,Journal of Thermophysics and Heat Transfer
19383789,0.363,Q3,Leading Edge
1070485X,0.363,Q3,Leading Edge
17872405,0.363,Q3,Miskolc Mathematical Notes
17872413,0.363,Q3,Miskolc Mathematical Notes
09500839,0.363,Q3,Philosophical Magazine Letters
13623036,0.363,Q3,Philosophical Magazine Letters
15213951,0.363,Q3,Physica Status Solidi (B): Basic Research
03701972,0.363,Q3,Physica Status Solidi (B): Basic Research
2051672X,0.363,Q3,Surface Topography: Metrology and Properties
14610213,0.362,Q1,AILA Review
15705595,0.362,Q1,AILA Review
17431700,0.362,Q1,Journal of Mediterranean Archaeology
09527648,0.362,Q1,Journal of Mediterranean Archaeology
00231940,0.362,Q1,KIVA
20516177,0.362,Q1,KIVA
15594106,0.362,Q2,Biointerphases
19348630,0.362,Q2,Biointerphases
21718695,0.362,Q2,Farmacia Hospitalaria
11306343,0.362,Q2,Farmacia Hospitalaria
20470908,0.362,Q2,International Journal of Emergency Services
20470894,0.362,Q2,International Journal of Emergency Services
1939747X,0.362,Q2,Invasive Plant Science and Management
19397291,0.362,Q2,Invasive Plant Science and Management
14509628,0.362,Q2,Kragujevac Journal of Mathematics
24063045,0.362,Q2,Kragujevac Journal of Mathematics
2578983X,0.362,Q2,Nordic Journal of Criminology
25789821,0.362,Q2,Nordic Journal of Criminology
26660326,0.362,Q2,Physics Open
15351025,0.362,Q2,Plant Health Progress
20702639,0.362,Q2,Southern Forests
20702620,0.362,Q2,Southern Forests
18951171,0.362,Q3,Advances in Cognitive Psychology
03151468,0.362,Q3,Canadian Journal of Civil Engineering
12086029,0.362,Q3,Canadian Journal of Civil Engineering
23495103,0.362,Q3,International Journal of Applied and Computational Mathematics
21995796,0.362,Q3,International Journal of Applied and Computational Mathematics
17427584,0.362,Q3,International Journal of Tropical Insect Science
17427592,0.362,Q3,International Journal of Tropical Insect Science
26670380,0.362,Q3,Journal of Clinical Virology Plus
23455004,0.362,Q3,Journal of HerbMed Pharmacology
18756298,0.362,Q3,Mini-Reviews in Organic Chemistry
1570193X,0.362,Q3,Mini-Reviews in Organic Chemistry
02179849,0.362,Q3,Modern Physics Letters B
17936640,0.362,Q3,Modern Physics Letters B
26122006,0.362,Q3,Psicologia Sociale
18272517,0.362,Q3,Psicologia Sociale
09514198,0.362,Q3,Rapid Communications in Mass Spectrometry
10970231,0.362,Q3,Rapid Communications in Mass Spectrometry
09768394,0.362,Q3,Sankhya B
09768386,0.362,Q3,Sankhya B
00498246,0.362,Q3,X-Ray Spectrometry
10974539,0.362,Q3,X-Ray Spectrometry
21579865,0.362,-,"IEEE Vehicular Networking Conference, VNC"
21579857,0.362,-,"IEEE Vehicular Networking Conference, VNC"
15488403,0.362,-,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS"
15582914,0.362,-,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS"
21516952,0.361,Q1,Curator
23526343,0.361,Q1,Historical Life Course Studies
18228038,0.361,Q1,Intellectual Economics
18228011,0.361,Q1,Intellectual Economics
22553924,0.361,Q1,SPAL
11334525,0.361,Q1,SPAL
00150010,0.361,Q2,Fennia
17985617,0.361,Q2,Fennia
26735210,0.361,Q2,Frontiers in Future Transportation
14321270,0.361,Q2,International Journal of Game Theory
00207276,0.361,Q2,International Journal of Game Theory
16615751,0.361,Q2,Journal fur Verbraucherschutz und Lebensmittelsicherheit
15481336,0.361,Q2,Journal of Oral Implantology
01606972,0.361,Q2,Journal of Oral Implantology
27998118,0.361,Q2,Mobility Humanities
27998509,0.361,Q2,Mobility Humanities
07650752,0.361,Q2,Revue Europeenne des Migrations Internationales
17775418,0.361,Q2,Revue Europeenne des Migrations Internationales
02751879,0.361,Q2,Special Care in Dentistry
17544505,0.361,Q2,Special Care in Dentistry
19709889,0.361,Q2,"TeMA Journal of Land Use, Mobility and Environment"
19709870,0.361,Q2,"TeMA Journal of Land Use, Mobility and Environment"
08866708,0.361,Q2,Violence and Victims
23294957,0.361,Q3,ACM Transactions on Parallel Computing
23294949,0.361,Q3,ACM Transactions on Parallel Computing
15733971,0.361,Q3,Current Rheumatology Reviews
18756360,0.361,Q3,Current Rheumatology Reviews
01455613,0.361,Q3,"Ear, Nose and Throat Journal"
19427522,0.361,Q3,"Ear, Nose and Throat Journal"
15460118,0.361,Q3,Energy Engineering: Journal of the Association of Energy Engineering
01998595,0.361,Q3,Energy Engineering: Journal of the Association of Energy Engineering
0217751X,0.361,Q3,International Journal of Modern Physics A
1793656X,0.361,Q3,International Journal of Modern Physics A
19452020,0.361,Q3,International Journal of Telerehabilitation
19409214,0.361,Q3,"Journal of Infant, Child, and Adolescent Psychotherapy"
15289168,0.361,Q3,"Journal of Infant, Child, and Adolescent Psychotherapy"
21905983,0.361,Q3,Journal of Mathematics in Industry
19437730,0.361,Q3,Laboratory Medicine
00075027,0.361,Q3,Laboratory Medicine
00357715,0.361,Q3,Roczniki Panstwowego Zakladu Higieny / Annals of the National Institute of Hygiene
